"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol"
"MAGEC2",12.7547489274975,3.04473967914067,0.926709620611362,3.28553800610381,0.00101787809311437,0.0228393545162854,"MAGEC2"
"RPH3A",596.463298941131,3.02806829756865,0.312200481875379,9.69911474632946,3.04125813637835e-22,1.4214322868473e-19,"RPH3A"
"MPV17L",37.670609921282,3.01371288750933,0.642038833408628,4.69397290427018,2.67949539810317e-06,0.000130511031951513,"MPV17L"
"KIF1A",5145.5128335897,2.98237576518892,0.278459504816268,10.7102674306511,9.10982709757427e-27,6.45534102749723e-24,"KIF1A"
"TRIM67",951.037990536109,2.9448903670057,0.302408391804901,9.73812383125137,2.07347056381683e-22,1.01217617500809e-19,"TRIM67"
"PTPRN",3503.63922329072,2.94414900573645,0.172430012108636,17.0744580350754,2.29951047772746e-65,2.52566733321196e-61,"PTPRN"
"BMPER",57.4231619634473,2.93881996219653,0.467308471802883,6.28882235080935,3.19883269391551e-10,3.01582651447391e-08,"BMPER"
"DMGDH",11.7498359177446,2.89429618798895,0.861727964936758,3.35871215250785,0.000783065877573481,0.0183386014207427,"DMGDH"
"GOLGA7B",423.913548583465,2.85480492486049,0.198818932952661,14.3588182597289,9.38131609850332e-47,1.87344882487111e-43,"GOLGA7B"
"TMEM176A",8.87539453631441,2.84415261282541,0.91614261774883,3.1044867444483,0.00190609468550472,0.0379956279096935,"TMEM176A"
"GLIPR1",13.8168972373537,2.83096747179377,0.857167638827697,3.30269989621346,0.000957588095147484,0.0217082948257015,"GLIPR1"
"BRINP2",22.0647371686044,2.81565193908176,0.564032808258325,4.99200028412567,5.97571672773799e-07,3.31486286258132e-05,"BRINP2"
